Seller ID,Product ID,Product Price,Product Titlte,Product Image,Product Link,TikiNow,Freeship,Shocking Price,Reviews,Star Rating,Underpricing,Installments Allowed,Freegift,Additional Info,discount
34845206,8306572174869,139000,Nước rửa xe bọt tuyết Car Shampoo 5 lít cho ô tô xe máy ,https://salt.tikicdn.com/cache/280x280/ts/product/3e/a7/56/15a7f1e953ceea157667a104c764ccb3.png,https://tiki.vn//nuoc-rua-xe-bot-tuyet-car-shampoo-5-lit-cho-o-to-xe-may-p34845206.html,True,False,False,38,4.5,False,False,False,,-44%
55791191,5822155064127,149000,"Bộ 500 Cái Đinh Tán Nhựa Cho Xe Hơi, Ô Tô - Chốt Vít Nhựa Cho Xe Hơi, Ô Tô",https://salt.tikicdn.com/cache/280x280/ts/product/00/f6/c2/63d96921bceac9743bdafe8be8165378.jpg,https://tiki.vn//bo-500-cai-dinh-tan-nhua-cho-xe-hoi-o-to-chot-vit-nhua-cho-xe-hoi-o-to-p55791191.html,True,False,False,13,4.5,False,False,False,,-29%
21520689,3658724040740,46723,1 KG Bi Sắt 8mm Ổ Trục Sau Xe Đạp,https://salt.tikicdn.com/cache/280x280/ts/product/37/44/1d/66014a843aa60f0e44005cd6a6177ce6.jpg,https://tiki.vn//1-kg-bi-sat-8mm-o-truc-sau-xe-dap-p21520689.html,True,False,False,67,4.0,False,False,False,,-73%
64990171,6564660825075,81700000,Xe Máy Yamaha XSR 155 nhập khẩu Indonesia (2 Màu),https://salt.tikicdn.com/cache/280x280/ts/product/a2/92/be/0cdd661f38b8de224b93a873876b8bf2.png,https://tiki.vn//xe-may-yamaha-xsr-155-nhap-khau-indonesia-2-mau-p64990171.html,True,False,False,0,,False,True,False,Chỉ giao tại HCM,-5%
51697878,5765502267027,129000,Mang cá phản quang dán xe ô tô MC031,https://salt.tikicdn.com/cache/280x280/ts/product/4a/e7/4f/4bf7014dac46e3954fe6dd017412b17e.jpg,https://tiki.vn//mang-ca-phan-quang-dan-xe-o-to-mc031-p51697878.html,False,False,False,27,4.0,False,False,False,,-14%
10794376,3693642974951,90000,"Máy Bơm Xe Đạp, Xe Honda, Xe Hơi Đạp Chân",https://salt.tikicdn.com/cache/280x280/ts/product/c7/01/92/1362c872c0480836c9e31c98f496de6e.jpg,https://tiki.vn//may-bom-xe-dap-xe-honda-xe-hoi-dap-chan-p10794376.html,True,False,False,27,4.0,False,False,False,Chỉ giao tại HCM,-50%
3883503,8662122892783,40500,"Bọc khóa Smartkey Honda SH, SHmode, PCX (Màu Đen)",https://salt.tikicdn.com/cache/280x280/ts/product/0a/a7/83/6a363d95a49feaada9bb349bcdd18222.jpg,https://tiki.vn//boc-khoa-smartkey-honda-sh-shmode-pcx-mau-den-p3883503.html,True,True,False,60,4.5,False,False,False,,-50%
4749459,9452658552904,145000,"Máy bơm lốp xe hơi, ô tô mini 12V (Air Compressor) 260PSI",https://salt.tikicdn.com/cache/280x280/ts/product/c6/6f/77/38719ec90483df7500023b6449728c0d.jpg,https://tiki.vn//may-bom-lop-xe-hoi-o-to-mini-12v-air-compressor-260psi-p4749459.html,True,False,False,36,2.5,False,False,False,,-50%
14756331,9836553375828,245000,Bọc vô lăng ô tô - Bọc vô lăng cao cấp - Bọc vô lăng,https://salt.tikicdn.com/cache/280x280/ts/product/d2/8b/8a/fd385670f80d23445f68ca2ca94fe0c9.png,https://tiki.vn//boc-vo-lang-o-to-boc-vo-lang-cao-cap-boc-vo-lang-p14756331.html,True,False,False,48,4.0,False,False,False,,-18%
39305338,4367461728499,58000,"Bộ 2 Đèn Led Gắn Van Bánh Xe Trang Trí Nhiều Màu Cho Xe Đạp, Xe Máy, Xe hơi, Xe Ô tô (Có Cảm biến Ánh sáng và Chuyển động) - Hàng Chính Hãng",https://salt.tikicdn.com/cache/280x280/ts/product/8d/2f/e2/8b69dd0aef40db2c3f9e44bcb59c1e41.jpg,https://tiki.vn//bo-2-den-led-gan-van-banh-xe-trang-tri-nhieu-mau-cho-xe-dap-xe-may-xe-hoi-xe-o-to-co-cam-bien-anh-sang-va-chuyen-dong-hang-chinh-hang-p39305338.html,True,False,False,22,3.5,False,False,False,,-64%
28288574,3250811307684,218999,Kích Thủy Lực Ô Tô 4 Tấn,https://salt.tikicdn.com/cache/280x280/ts/product/ac/37/c3/f9571c014fb92460b8aa62040810696d.jpg,https://tiki.vn//kich-thuy-luc-o-to-4-tan-p28288574.html,True,False,False,7,3.5,False,False,False,,-37%
50693894,8721235010054,169000,Mũ Bảo Hiểm Xe Máy - Mũ Bảo Hiểm 1/2 Đầu Napoli N015 Mẫu Mới 2020,https://salt.tikicdn.com/cache/280x280/ts/product/04/d2/27/8dc3af28819d00fa1da58a92dad9e8a5.jpg,https://tiki.vn//mu-ba-o-hie-m-1-2-da-u-napoli-n015-co-ki-nh-cao-cap-p50693894.html,True,False,False,26,4.0,False,False,False,,-39%
25434848,3434519480966,38700000,Xe Máy Honda LEAD 2018 Phiên Bản Cao Cấp,https://salt.tikicdn.com/cache/280x280/ts/product/eb/a2/1b/5d279f124add26b8fae3498d90836d75.jpg,https://tiki.vn//xe-may-honda-lead-2018-phien-ban-cao-cap-p25434848.html,True,True,False,2,5.0,False,True,False,Chỉ giao tại HCM,-10%
3703325,2482967284910,14900000,Xe Máy Điện Pega Aura ,https://salt.tikicdn.com/cache/280x280/ts/product/c1/e2/06/9708d325fb87c10234b6e746608c5af1.jpg,https://tiki.vn//xe-may-dien-pega-aura-p3703325.html,False,True,False,11,5.0,False,True,False,Chỉ giao tại HCM,-4%
56197070,7294774081546,35700,"Bảng Ghi Số Điện Thoại Ô Tô, Thẻ Đỗ Xe Hiển Thị Số Điện Thoại Gắn Taplo Xe Hơi,Ô Tô Tiện Lợi",https://salt.tikicdn.com/cache/280x280/ts/product/8f/4e/37/9260a5c611ce000126e990c8cec339ad.jpg,https://tiki.vn//bang-ghi-so-dien-thoai-o-to-the-do-xe-hien-thi-so-dien-thoai-gan-taplo-xe-hoi-o-to-tien-loi-p56197070.html,True,False,False,4,5.0,False,False,False,,-64%
68758301,4179350391772,82000,"Bơm hợp kim nhôm loại đạp chân dùng cho xe đạp, xe máy, ô tô, có đồng hồ báo áp suất nhỏ gọn vừa cốp xe thương hiệu Kiotool hàng chính hãng",https://salt.tikicdn.com/cache/280x280/ts/product/d9/4d/42/bf368e37cbb8defcc9df116a95458201.jpg,https://tiki.vn//bom-hop-kim-nhom-loai-dap-chan-dung-cho-xe-dap-xe-may-o-to-co-dong-ho-bao-ap-suat-nho-gon-vua-cop-xe-thuong-hieu-kiotool-hang-chinh-hang-p68758301.html,True,False,False,6,5.0,False,False,False,,-56%
10002284,9225533921023,125000,Nước rửa xe bọt tuyết chuyên dụng Car Shampoo 5L cho ô tô xe máy ,https://salt.tikicdn.com/cache/280x280/ts/product/37/0d/05/895184d899ffbc8d4812794217a3d865.jpg,https://tiki.vn//nuoc-rua-xe-bot-tuyet-chuyen-dung-car-shampoo-5l-cho-o-to-xe-may-p10002284.html,True,False,False,71,4.5,False,False,False,,-58%
11584349,9718673902002,70000000,Xe Máy Nhập Khẩu Suzuki GSX S150 -  Đỏ Đen,https://salt.tikicdn.com/cache/280x280/ts/product/32/07/21/37df8daefd8bae0ace6ae5dc1570aacb.jpg,https://tiki.vn//xe-may-nhap-khau-suzuki-gsx-s150-do-den-p11584349.html,False,True,False,3,4.5,False,True,False,Chỉ giao tại HCM,-7%
68445094,5049250042588,228000,cảng sau nhôm dành cho xe winner X,https://salt.tikicdn.com/cache/280x280/ts/product/45/f2/68/d31f4845ffaf8edb03c9061f83b69c81.jpg,https://tiki.vn//cang-sau-nhom-danh-cho-xe-winner-x-p68445094.html,True,False,False,3,3.0,False,False,False,,-23%
16367392,1108549260141,223000,Đèn Pha Led L6X 40W trợ sáng xe máy Tặng 5 món phụ kiện,https://salt.tikicdn.com/cache/280x280/ts/product/5d/2c/cb/7dd26e156c759f540498381a4af21c4f.jpg,https://tiki.vn//den-pha-led-l6x-40w-tro-sang-xe-may-tang-5-mon-phu-kien-p16367392.html,True,False,False,29,3.5,False,False,False,,-44%
49865465,1795252139132,295000,pô dành cho xe exciter 135 5 số ,https://salt.tikicdn.com/cache/280x280/ts/product/66/c1/7b/301adfe8223510aea7c4482e29b80fcf.JPG,https://tiki.vn//po-moc-am-u-danh-cho-xe-exciter-135-5-so-p49865465.html,True,False,False,15,3.5,False,False,False,,-61%
55204390,6328209947907,179000,Combo Vệ Sinh Sên Liqui Moly 1602 (500ml),https://salt.tikicdn.com/cache/280x280/ts/product/71/08/c5/598f53b8fc3eebdf97542eaef8fed75c.jpg,https://tiki.vn//combo-ve-sinh-sen-liqui-moly-1602-p55204390.html,True,False,False,10,5.0,False,False,False,,-11%
49241132,9593589542357,14000,Bảng để lại số điện thoại trên ô tô khi đỗ xe,https://salt.tikicdn.com/cache/280x280/ts/product/7f/0a/3d/69bf2bda8a2d8f232bb0dd336971673d.jpg,https://tiki.vn//bang-de-lai-so-dien-thoai-tren-o-to-khi-do-xe-p49241132.html,True,False,False,42,4.0,False,False,False,,-84%
35191458,7065908583072,3000000,Xe đạp thể thao Fornix FR-303 Mẫu mới 2020 - Đen cam - 700C,https://salt.tikicdn.com/cache/280x280/ts/product/c1/c2/f8/98686794a3a4ff91494f2c9524727535.jpg,https://tiki.vn//xe-dap-the-thao-fornix-fr-303-mau-moi-2020-den-cam-700c-p35191458.html,True,False,False,2,4.5,False,True,False,Chỉ giao tại HCM & HANOI,-2%
2850247,4973778873748,89000,Bơm hơi đạp chân ô tô xe máy loại 1pitton (Thiết kế chuẩn),https://salt.tikicdn.com/cache/280x280/ts/product/21/8a/ce/d3f99f25d9ad1a52a7995a5193564421.jpg,https://tiki.vn//bom-hoi-dap-chan-o-to-xe-may-loai-1pitton-thiet-ke-chuan-p2850247.html,True,False,False,76,3.5,False,False,False,,-21%
58618778,3196655984103,78000,Bình Xịt Vệ Sinh Ghế Da Ô Tô - Đồ Da Flamingo,https://salt.tikicdn.com/cache/280x280/ts/product/e6/62/09/34de3d3d08cdf2e6c8c15092a83ba204.jpg,https://tiki.vn//binh-xit-ve-sinh-ghe-da-o-to-do-da-flamingo-p58618778.html,True,False,False,12,4.5,False,False,False,,-12%
52418021,8590420459080,208000,Máy sạc bình ắc quy 12V 100Ah thông minh tự ngắt khi đầy có chức năng khử sunfat bảo dưỡng phục hồi ắc quy có quạt tản nhiệt,https://salt.tikicdn.com/cache/280x280/ts/product/4b/8f/cb/7ac97990e93e8b6c9497266f675f4a6e.jpg,https://tiki.vn//may-sac-binh-ac-quy-12v-100ah-thong-minh-tu-ngat-khi-day-co-chuc-nang-khu-sunfat-bao-duong-phuc-hoi-ac-quy-co-quat-tan-nhiet-p52418021.html,True,False,False,35,4.5,False,False,False,,-39%
1075804,1596016252957,215000,Nón Bảo Hiểm 3/4 Đầu Napoli N099 (Size L),https://salt.tikicdn.com/cache/280x280/media/catalog/product/n/0/n099-sh-den-002.u5386.d20170905.t173927.548038.jpg,https://tiki.vn//non-bao-hiem-3-4-dau-napoli-n099-size-l-p1075804.html,True,False,False,313,4.5,False,False,False,,-33%
52846924,9451968515203,119000,"Túi Đeo Chéo Phượt - Túi Đeo Chéo Nam Vải Dù - Túi Vải Đeo Chéo,Túi Đeo Chéo Mini ",https://salt.tikicdn.com/cache/280x280/ts/product/fc/f4/7e/b12d762bcf7bd50f8c03849888f1c005.jpg,https://tiki.vn//tui-deo-cheo-phuot-tui-deo-cheo-nam-vai-du-tui-vai-deo-cheo-tui-deo-cheo-mini-p52846924.html,True,False,False,27,4.5,False,False,False,,-50%
48303234,4084856778654,219000,Mũ Bảo Hiểm 3/4 Napoli SH Free Size - Nâu Lót Nâu ,https://salt.tikicdn.com/cache/280x280/ts/product/43/24/72/d728ccf4f5b74fc184e6ce44606d332d.jpg,https://tiki.vn//mu-bao-hiem-3-4-napoli-sh-free-size-nau-lot-nau-p48303234.html,True,False,False,25,5.0,True,False,False,,-27%
22474175,2941140142312,86200,Combo bộ dây câu bình ắc quy 500A + Bộ đo áp suất lốp cơ,https://salt.tikicdn.com/cache/280x280/ts/product/27/e3/06/7de7ebf7c0011348a02e91379e156e80.jpg,https://tiki.vn//combo-bo-day-cau-binh-ac-quy-500a-bo-do-ap-suat-lop-co-p22474175.html,True,False,False,94,4.0,False,False,False,,-57%
57040932,9300850510218,70000,Đồ Trùm Xe Máy,https://salt.tikicdn.com/cache/280x280/ts/product/c2/15/11/08be2569925121a488a3e3e3b04e89f4.jpg,https://tiki.vn//do-trum-xe-may-p57040932.html,True,False,False,5,4.5,False,False,False,,-90%
25493081,9593068639622,32000000,Xe Máy Honda Vision 2019 Bản Thường ,https://salt.tikicdn.com/cache/280x280/ts/product/26/34/bc/7cbfaf0add9bdfef2963ed44063fd3f5.jpg,https://tiki.vn//xe-may-honda-vision-2019-ban-thuong-p25493081.html,False,False,False,6,4.5,False,True,False,Chỉ giao tại HANOI,-20%
57308078,3459117593894,260000,Kích Gầm Ô tô Xe Máy 2 Tấn - Kích Lốp Xe Hơi Nâng Gầm Chữ A - Hàng chính hãng,https://salt.tikicdn.com/cache/280x280/ts/product/55/45/37/c9343939a6cb0cc52a6ae7115e5f5173.jpg,https://tiki.vn//kich-gam-o-to-xe-may-2-tan-kich-lop-xe-hoi-nang-gam-chu-a-hang-chinh-hang-p57308078.html,True,True,False,13,5.0,False,False,False,,-42%
31591697,5888900671750,21300000,Xe máy Honda Honda Wave RSX - Vành Nan Phanh Cơ,https://salt.tikicdn.com/cache/280x280/ts/product/0b/0f/ff/bf75b7f51a37fa61f0d6017870359fd0.jpg,https://tiki.vn//xe-may-honda-honda-wave-rsx-vanh-nan-phanh-co-p31591697.html,False,False,False,7,4.5,False,True,False,Chỉ giao tại HCM,-14%
63596962,4496834141358,130000,"Combo đèn trước và đèn hậu xe đạp Wheel Up, 3 chế độ sáng, chống nước - Hàng chính hãng",https://salt.tikicdn.com/cache/280x280/ts/product/55/15/d6/98a9347b4950c9d89b833311c950a843.jpg,https://tiki.vn//combo-den-truoc-va-den-hau-xe-dap-wheel-up-3-che-do-sang-chong-nuoc-hang-chinh-hang-p63596962.html,True,False,False,8,3.5,False,False,False,,-46%
15170494,9166096371538,220000,Lót ghế ô tô hạt gỗ cao cấp,https://salt.tikicdn.com/cache/280x280/ts/product/96/37/51/e0268d51266d07de5ed0646c904fa35e.jpg,https://tiki.vn//lot-ghe-o-to-hat-go-cao-cap-p15170494.html,True,False,False,95,4.5,False,False,False,,-37%
5483535,4299298721834,149000,Dung dịch rửa kính đậm đặc Sonax Clear View 1:100 371141 250ml,https://salt.tikicdn.com/cache/280x280/ts/product/5c/24/ac/25df399e46fc7dfa379db09b9e975409.JPG,https://tiki.vn//dung-dich-rua-kinh-dam-dac-sonax-clear-view-1-100-371141-250ml-p5483535.html,True,False,True,24,4.5,True,False,False,,-17%
10152418,4277693874706,110000,Giá Đỡ Điện Thoại Gắn Trên Cửa Gió Điều Hòa Ô Tô Baseus SUYL-01,https://salt.tikicdn.com/cache/280x280/ts/product/5f/df/26/35268781927648a9287227cd6d2c6298.jpg,https://tiki.vn//gia-do-dien-thoai-gan-tren-cua-gio-dieu-hoa-o-to-baseus-suyl-01-p10152418.html,True,False,False,41,4.0,False,False,False,,-50%
7167229,2160198187759,85000,Dung dịch vệ sinh buồng đốt Liqui Moly 4T Additive Shooter 80ML,https://salt.tikicdn.com/cache/280x280/ts/product/73/1f/c7/470c116d43c3d06f3ffed51ac39b0082.jpg,https://tiki.vn//dung-dich-ve-sinh-buong-dot-liqui-moly-4t-additive-shooter-80ml-p7167229.html,True,True,False,13,4.0,False,False,False,,-6%
54902090,5747503613669,439000,Mũ bảo hiểm 3/4 Royal M139 kính âm đen nhám - Tháo lót được - Kèm balo rút chống trầy thương hiệu,https://salt.tikicdn.com/cache/280x280/ts/product/5d/6d/9b/18370eb8d686ad8333fe60ab65a04659.jpg,https://tiki.vn//mu-bao-hiem-3-4-royal-m139-kinh-am-den-nham-thao-lot-duoc-kem-balo-rut-chong-tray-thuong-hieu-p54902090.html,True,False,False,7,5.0,False,False,False,,-33%
22210236,7124034371660,59000,Bộ dụng cụ sửa chữa xe đạp mini 15 in 1 đa năng tiện lợi Mai Lee - Hàng chính hãng,https://salt.tikicdn.com/cache/280x280/ts/product/ab/de/7c/6ba0b6e10adbf734dc725ce0a62d7bb1.jpg,https://tiki.vn//bo-dung-cu-sua-chua-xe-dap-mini-15-in-1-da-nang-tien-loi-mai-lee-hang-chinh-hang-p22210236.html,True,False,False,103,4.5,False,False,False,,-40%
28907437,1722429505308,189990,Ổ Khóa Chống Trộm Xe Máy 8303,https://salt.tikicdn.com/cache/280x280/ts/product/0b/3e/e5/2704cf47675b0534abb82c20a6ce6703.jpg,https://tiki.vn//o-khoa-chong-trom-xe-may-8303-p28907437.html,True,True,False,44,4.5,False,False,False,,-43%
12123421,2690711708050,148700,Mũ Bảo Hiểm 1/2 Đầu ASIA MT-105 - Trơn,https://salt.tikicdn.com/cache/280x280/ts/product/6a/0b/73/bdd84083c4617533cef9b98186e9765d.jpg,https://tiki.vn//mu-bao-hiem-1-2-dau-asia-mt-105-tron-p12123421.html,True,False,False,13,4.5,False,False,False,,-17%
57476217,4036404280539,59000,cặp đằng trước chống đổ sau nhôm màu dành cho xe máy,https://salt.tikicdn.com/cache/280x280/ts/product/5a/0b/af/5428b00e7230d2a0a70132378c8fda96.jpg,https://tiki.vn//cap-dang-truoc-chong-do-sau-nhom-mau-danh-cho-xe-may-p57476217.html,True,False,False,13,3.5,False,False,False,,-34%
32161648,6900998329296,380000,Sạc bình ắc quy 12V 24V 4-150Ah có chức năng khử sunfat phục hồi bảo dưỡng ắc quy,https://salt.tikicdn.com/cache/280x280/ts/product/11/2b/0c/f1fcad1c1495f8ebf70c24598430543c.PNG,https://tiki.vn//sac-binh-ac-quy-12v-24v-4-150ah-co-chuc-nang-khu-sunfat-phuc-hoi-bao-duong-ac-quy-p32161648.html,True,False,False,53,4.0,False,False,False,,-24%
7981814,5168968755020,26200000,Xe Máy Yamaha Janus Bản Tiêu Chuẩn 2019 - Đen,https://salt.tikicdn.com/cache/280x280/ts/product/b7/39/cb/85c9959725ce045946f1a3565576ec98.jpg,https://tiki.vn//xe-may-yamaha-janus-ban-tieu-chuan-2019-den-p7981814.html,False,False,False,4,4.0,False,True,False,Chỉ giao tại HCM,-13%
51627100,8875073589835,49000,"da yên king drag chữ lớn dành cho xe wave,sirius màu ngẫu nhiên",https://salt.tikicdn.com/cache/280x280/ts/product/57/9b/ce/9c1d24e99a8025db3e633caf3562f512.jpg,https://tiki.vn//da-yen-king-drag-chu-lon-danh-cho-xe-wave-sirius-mau-ngau-nhien-p51627100.html,True,False,False,23,4.5,True,False,False,,-62%
14656137,8393327382280,234800,Nhớt Xe Số Motul H-Tech 100 4T 10W40 12x1l Vn (1L),https://salt.tikicdn.com/cache/280x280/ts/product/02/5e/d0/d9987fde8c422c3ebd1c7fbeaf030777.jpg,https://tiki.vn//nhot-xe-so-motul-h-tech-100-4t-10w40-12x1l-vn-1l-p14656137.html,True,False,False,19,4.5,False,False,False,,-22%
45557646,8408287112850,1999000,"Đệm Ngồi Cao Cấp ghế Xe hơi, văn phòng Bullsone (43 x 41.5 x 2.5 cm)",https://salt.tikicdn.com/cache/280x280/ts/product/54/79/7c/835cce60ece32b01bc0f3a33295f2ae6.jpg,https://tiki.vn//dem-ngoi-cao-cap-bullsone-43-x-41-5-x-2-5-cm-p45557646.html,True,False,False,29,5.0,False,False,False,,-5%
48898243,2893035637970,78000,"Đèn Trợ Sáng Dành Cho Xe Máy L4-CYT (Có Pát, Ốc Vít Và Công Tắc) ",https://salt.tikicdn.com/cache/280x280/ts/product/a0/50/b4/930c21b8827ca56302f569d0136942f6.jpg,https://tiki.vn//den-tro-sang-danh-cho-xe-may-l4-cyt-co-pat-oc-vit-va-cong-tac-p48898243.html,True,True,False,10,4.0,False,False,False,,-37%
12064795,4828946619669,188000,Miếng tựa lưng ghế hạt gỗ massage cao cấp,https://salt.tikicdn.com/cache/280x280/ts/product/33/e7/e6/54efecaf00ccd64f8ef68d58772abf9e.jpg,https://tiki.vn//mieng-tua-lung-ghe-hat-go-massage-cao-cap-p12064795.html,True,False,False,88,4.0,False,False,False,,-2%
58857504,8321495921109,46900000,Xe máy Yamaha Grande Hybrid Premium - Bản Đặc Biệt (6 màu),https://salt.tikicdn.com/cache/280x280/ts/product/d3/06/74/714f3989ad2c60665d66e4c4a293c6bd.jpg,https://tiki.vn//xe-may-yamaha-grande-hybrid-premium-ban-dac-biet-6-mau-p58857504.html,False,False,False,1,5.0,False,True,False,,-6%
49451282,3639739916725,1372000,Máy lọc không khí ô tô Airshot Road | Sản phẩm chính hãng Hàn Quốc | Sử dụng công nghệ đèn LED UV khử trùng mạnh mẽ,https://salt.tikicdn.com/cache/280x280/ts/product/68/9b/0a/b984d85fe6091cd9fff3d6cbd0233e03.jpg,https://tiki.vn//may-loc-khong-khi-dung-cho-o-to-airshot-road-san-pham-chinh-hang-han-quoc-su-dung-cong-nghe-den-led-uv-khu-trung-manh-me-p49451282.html,True,False,False,27,4.0,False,False,False,,-54%
36601741,4785728425781,66000,"Chai xịt tẩy rửa, bôi trơn và chống rỉ sét 3M 5W",https://salt.tikicdn.com/cache/280x280/ts/product/99/c1/16/4ca0bdbeb3b449dc20b0ada68976bce0.jpg,https://tiki.vn//chai-xit-tay-rua-boi-tron-va-chong-ri-set-3m-5w-p36601741.html,True,False,True,16,4.5,False,False,False,,-51%
34956366,4063716591060,139000,Super Fast ThaiLand Dung Dịch Rửa Xe Siêu Sạch ,https://salt.tikicdn.com/cache/280x280/ts/product/33/5b/62/b7be9c4ff8118a7a95b2534dcbd1d361.png,https://tiki.vn//super-fast-thailand-dung-dich-rua-xe-sieu-sach-p34956366.html,True,False,False,39,4.0,False,False,False,,-66%
31998837,9629256646384,71000,Ví simili đựng giấy tờ xe ô tô,https://salt.tikicdn.com/cache/280x280/ts/product/56/40/34/c2588153be9c4fdd7b404b78b1f599f2.jpg,https://tiki.vn//vi-simili-dung-giay-to-xe-o-to-p31998837.html,True,False,False,46,4.5,False,False,False,,-21%
37647297,3695616759526,94000,Giá Đỡ Điện Thoại Trên ô tô Kẹp Trực Tiếp Vào Khe Gió Của Điều Hòa Xe Hơi,https://salt.tikicdn.com/cache/280x280/ts/product/45/59/ee/22ec06043d683af26c118b571ad7c712.jpg,https://tiki.vn//gia-do-dien-thoai-tren-o-to-kep-truc-tiep-vao-khe-gio-cua-dieu-hoa-xe-hoi-p37647297.html,True,False,False,44,3.5,False,False,False,,-51%
35878236,8259778037066,65000,Nước Rửa Xe Sumo 1000 ml Mới Chai Vuông Rửa Xe Chuyên Dụng Bảo Vệ Màu Sơn Chăm Sóc Xe Ô tô Mô tô Tay Ga Gắn Máy Bóng Loáng Như Mới Chống Gỉ Sét Hàng Việt Nam Chất Lượng Cao,https://salt.tikicdn.com/cache/280x280/ts/product/14/49/62/835f303356586390a70e1bec6a061fa2.jpg,https://tiki.vn//nuoc-rua-xe-sumo-1000-ml-moi-chai-vuong-rua-xe-chuyen-dung-bao-ve-mau-son-cham-soc-xe-mo-to-tay-ga-gan-may-bong-loang-nhu-moi-chong-gi-set-hang-viet-nam-chat-luong-cao-p35878236.html,True,False,False,19,4.5,False,False,False,,-28%
69240780,8783311951866,45390000,Xe máy Honda Winner X - 2021 - Phiên Bản Đen Mờ - Phanh ABS - Đen Vàng Đồng,https://salt.tikicdn.com/cache/280x280/ts/product/0d/18/05/4616ad0233715cdb8c7af6b6954a5299.png,https://tiki.vn//xe-may-honda-winner-x-2021-phien-ban-den-mo-phanh-abs-den-vang-dong-p69240780.html,True,True,False,2,5.0,False,False,False,Chỉ giao tại HCM,-24%
20278109,2997427407032,155000,Pô xe máy 2543 móc Dành cho wave cũ,https://salt.tikicdn.com/cache/280x280/ts/product/89/66/f0/db72221b5cb2cafeee8d7491908598be.jpg,https://tiki.vn//po-xe-may-2543-moc-danh-cho-wave-cu-p20278109.html,True,False,False,24,3.0,False,False,False,,-29%
57988116,3400021875552,219000,Nhớt Động Cơ Xe Máy Shell Ultra 10W40 API SM -JASO MA2 1 Lít,https://salt.tikicdn.com/cache/280x280/ts/product/c3/6a/75/e9991a9a49088f1a0a4bbb77b06ce888.jpg,https://tiki.vn//nhot-dong-co-xe-may-shell-ultra-10w40-api-sm-jaso-ma2-1-lit-p57988116.html,True,False,False,7,4.5,True,False,False,,-20%
56690574,5944397396023,173999,ĐỒ CHƠI VÔ LĂNG XE HƠI TRẺ EM GIAO MÀU NGẪU NHIÊN,https://salt.tikicdn.com/cache/280x280/ts/product/c6/03/61/8a86b6dd7aa7f7eb9f0865138c9141bb.jpg,https://tiki.vn//do-choi-vo-lang-xe-hoi-tre-em-giao-mau-ngau-nhien-p56690574.html,True,False,False,14,2.5,False,False,False,,-42%
4068105,7011274643520,72900000,Xe Máy Yamaha TFX - Đỏ,https://salt.tikicdn.com/cache/280x280/ts/product/8f/0e/24/2b7586992f4ceaab222355ba9b7534ce.jpg,https://tiki.vn//xe-may-yamaha-tfx-do-p4068105.html,False,True,False,1,5.0,False,True,False,Chỉ giao tại HCM,-12%
25603097,5864897581661,28000,Khăn Lau Xe Ô Tô Đa Năng Siêu Thấm. Kích Thước 30cm x 30cm,https://salt.tikicdn.com/cache/280x280/ts/product/d0/fa/be/9296be8b666cc1d303d0cb4cbe99f860.jpg,https://tiki.vn//khan-lau-xe-o-to-da-nang-sieu-tham-kich-thuoc-30cm-x-30cm-p25603097.html,True,False,False,37,4.5,False,False,False,,-72%
53181423,4968433916854,290000,Bơm hơi đạp chân 2 xi lanh,https://salt.tikicdn.com/cache/280x280/ts/product/aa/73/f7/033f2ee35ec5ececc5449669012f5a9f.jpg,https://tiki.vn//bom-hoi-dap-chan-2-xi-lanh-p53181423.html,True,False,False,27,4.5,False,False,False,,-39%
46129256,3059402178944,183000,Mũ Bảo Hiểm 1/2 Đầu Asia MT-128K,https://salt.tikicdn.com/cache/280x280/ts/product/6a/40/ef/9b578b48a4b0d2867d3531c161c5f089.JPG,https://tiki.vn//mu-bao-hiem-1-2-dau-asia-mt-128k-p46129256.html,True,False,False,6,4.0,False,False,False,,-19%
1680827,8301676746271,44200,Bộ Lục Giác Đa Năng,https://salt.tikicdn.com/cache/280x280/ts/product/62/4d/c8/ff20994985b65fb3f1ca37b0b1cea8ff.jpg,https://tiki.vn//bo-luc-giac-da-nang-p1680827.html,True,False,False,23,4.5,False,False,False,,-26%
25047192,2839676258075,2650000,Xe đạp địa hình Phoenix Echo 5.5B,https://salt.tikicdn.com/cache/280x280/ts/product/dd/86/85/ed102c05558715761cb8c143207c11ad.JPG,https://tiki.vn//xe-dap-dia-hinh-phoenix-echo-5-5b-p25047192.html,False,True,False,6,4.5,False,False,False,,-34%
34480150,6097008508670,59000,"Nẹp viền chống va đập , ốp viền cửa ô tô gioăng cao su cuộn dài 5m và 10m",https://salt.tikicdn.com/cache/280x280/ts/product/07/23/60/e95d748b80110420649e1a37833cb68b.jpg,https://tiki.vn//nep-vien-chong-va-dap-op-vien-cua-o-to-gioang-cao-su-cuon-dai-5m-va-10m-p34480150.html,True,False,False,43,4.5,False,False,False,,-73%
41335657,7974992590036,24600000,Xe máy Honda Wave RSX - Vành Đúc Phanh Đĩa,https://salt.tikicdn.com/cache/280x280/ts/product/fd/74/0d/fc8b1e2d2c436900676d9555b04d6f61.jpg,https://tiki.vn//xe-may-honda-wave-rsx-vanh-duc-phanh-dia-p41335657.html,False,True,False,0,,False,True,False,,-9%
